Transfer CCY,Transfer Date,Order ID,Buy/Sell,Instrument type,Instrument subtype,Instrument,Instrument CCY,Trade Amount,Trade Price,Settled PL,Settled PL Clean,Signed Amount,Cumulative Position,Cumulative PL,Time Diff,Prev Side,Is_Toxic
USD,2025-08-21 17:48:00,754913,Sell,FOREX,Forex Majors,EUR/USD,USD,50000.0,1.16173,—,0.0,-50000.0,-1135000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:48:00,754896,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16173,—,0.0,-100000.0,-1235000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:48:00,754879,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16173,—,0.0,-100000.0,-1335000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:48:00,754795,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16173,—,0.0,-100000.0,-1435000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:48:00,754828,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16173,—,0.0,-100000.0,-1535000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:49:00,754946,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16182,—,0.0,-100000.0,-1635000.0,-4831.37,0 days 00:01:00,Sell,False
USD,2025-08-21 17:49:00,755099,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16184,—,0.0,-100000.0,-1735000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:49:00,755079,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16184,—,0.0,-100000.0,-1835000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:49:00,755065,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16184,—,0.0,-100000.0,-1935000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:49:00,755048,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16185,—,0.0,-100000.0,-2035000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:49:00,754997,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16182,—,0.0,-100000.0,-2135000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:49:00,755014,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16182,—,0.0,-100000.0,-2235000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:49:00,754980,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16182,—,0.0,-100000.0,-2335000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:49:00,754963,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16182,—,0.0,-100000.0,-2435000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:49:00,755031,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16183,—,0.0,-100000.0,-2535000.0,-4831.37,0 days 00:00:00,Sell,False
USD,2025-08-21 17:59:00,755388,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16151,33,33.0,100000.0,-2435000.0,-4798.37,0 days 00:10:00,Sell,False
USD,2025-08-21 17:59:00,755369,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16151,33,33.0,100000.0,-2335000.0,-4765.37,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755354,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16151,33.35,33.35,100000.0,-2235000.0,-4732.02,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755337,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16151,33.3,33.3,100000.0,-2135000.0,-4698.72,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755320,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16151,31.65,31.65,100000.0,-2035000.0,-4667.07,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755300,Buy,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.16153,87,87.0,300000.0,-1735000.0,-4580.07,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755283,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16152,30,30.0,100000.0,-1635000.0,-4550.07,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755269,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1615,28.85,28.85,100000.0,-1535000.0,-4521.22,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755248,Buy,FOREX,Forex Majors,EUR/USD,USD,250000.0,1.16151,55,55.0,250000.0,-1285000.0,-4466.22,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755214,Buy,FOREX,Forex Majors,EUR/USD,USD,50000.0,1.1615,11.5,11.5,50000.0,-1235000.0,-4454.72,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755201,Buy,FOREX,Forex Majors,EUR/USD,USD,50000.0,1.1615,11.5,11.5,50000.0,-1185000.0,-4443.22,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755184,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1615,23,23.0,100000.0,-1085000.0,-4420.22,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755164,Buy,FOREX,Forex Majors,EUR/USD,USD,500000.0,1.16152,102.65,102.65,500000.0,-585000.0,-4317.57,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755133,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16151,21,21.0,100000.0,-485000.0,-4296.57,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755116,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16153,16.55,16.55,100000.0,-385000.0,-4280.02,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755235,Buy,FOREX,Forex Majors,EUR/USD,USD,250000.0,1.16152,52.5,52.5,250000.0,-135000.0,-4227.52,0 days 00:00:00,Buy,False
USD,2025-08-21 17:59:00,755146,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16152,20,20.0,100000.0,-35000.0,-4207.52,0 days 00:00:00,Buy,False
USD,2025-08-21 18:03:00,755422,Buy,FOREX,Forex Majors,EUR/USD,USD,99000.0,1.16133,—,0.0,99000.0,64000.0,-4207.52,0 days 00:04:00,Buy,False
USD,2025-08-21 18:03:00,755457,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16132,—,0.0,100000.0,164000.0,-4207.52,0 days 00:00:00,Buy,False
USD,2025-08-21 18:03:00,755440,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16133,—,0.0,100000.0,264000.0,-4207.52,0 days 00:00:00,Buy,False
USD,2025-08-21 18:03:00,755474,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16132,—,0.0,100000.0,364000.0,-4207.52,0 days 00:00:00,Buy,False
USD,2025-08-21 18:03:00,755491,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16131,—,0.0,100000.0,464000.0,-4207.52,0 days 00:00:00,Buy,False
USD,2025-08-21 18:03:00,755508,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16131,—,0.0,100000.0,564000.0,-4207.52,0 days 00:00:00,Buy,False
USD,2025-08-21 18:03:00,755525,Buy,FOREX,Forex Majors,EUR/USD,USD,50000.0,1.16131,—,0.0,50000.0,614000.0,-4207.52,0 days 00:00:00,Buy,False
USD,2025-08-21 18:03:00,755405,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16132,18.2,18.2,100000.0,714000.0,-4189.32,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755989,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.49,—,0.0,100.0,115.0,280682.18,0 days 00:30:00,Buy,False
USD,2025-08-21 18:04:00,755939,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.51,—,0.0,100.0,215.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755906,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.45,—,0.0,100.0,315.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755889,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.54,—,0.0,100.0,415.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755872,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.65,—,0.0,100.0,515.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755823,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.58,—,0.0,100.0,615.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755803,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.52,—,0.0,100.0,715.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755724,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.47,—,0.0,100.0,815.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,756006,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.43,—,0.0,100.0,915.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755707,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.51,—,0.0,100.0,1015.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755674,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.43,—,0.0,100.0,1115.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755641,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.41,—,0.0,100.0,1215.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755592,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.39,—,0.0,100.0,1315.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755559,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.3,—,0.0,100.0,1415.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755542,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.3,—,0.0,100.0,1515.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755755,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.53,—,0.0,100.0,1615.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,756039,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.42,—,0.0,100.0,1715.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:04:00,755956,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.5,—,0.0,100.0,1815.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:05:00,756103,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.5,—,0.0,100.0,1915.0,280682.18,0 days 00:01:00,Buy,False
USD,2025-08-21 18:05:00,756088,Buy,CFD,Metals,XAU/USD,USD,100.0,3337.5,—,0.0,100.0,2015.0,280682.18,0 days 00:00:00,Buy,False
USD,2025-08-21 18:10:00,756122,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16119,—,0.0,100000.0,814000.0,-4189.32,0 days 00:07:00,Buy,False
USD,2025-08-21 18:10:00,756133,Buy,FOREX,Forex Majors,EUR/USD,USD,400000.0,1.16121,—,0.0,400000.0,1214000.0,-4189.32,0 days 00:00:00,Buy,False
USD,2025-08-21 18:11:00,756186,Buy,FOREX,Forex Majors,EUR/USD,USD,50000.0,1.16108,—,0.0,50000.0,1264000.0,-4189.32,0 days 00:01:00,Buy,False
USD,2025-08-21 18:11:00,756152,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16113,—,0.0,100000.0,1364000.0,-4189.32,0 days 00:00:00,Buy,False
USD,2025-08-21 18:11:00,756169,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16107,—,0.0,100000.0,1464000.0,-4189.32,0 days 00:00:00,Buy,False
USD,2025-08-21 18:20:00,756301,Sell,FOREX,Forex Majors,EUR/USD,USD,50000.0,1.16159,23,23.0,-50000.0,1414000.0,-4166.32,0 days 00:09:00,Buy,False
USD,2025-08-21 18:20:00,756320,Sell,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.16158,82.3,82.3,-200000.0,1214000.0,-4084.02,0 days 00:00:00,Sell,False
USD,2025-08-21 18:20:00,756252,Sell,FOREX,Forex Majors,EUR/USD,USD,450000.0,1.16159,128.68,128.68,-450000.0,764000.0,-3955.34,0 days 00:00:00,Sell,False
USD,2025-08-21 18:20:00,756237,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16158,25.36,25.36,-100000.0,664000.0,-3929.98,0 days 00:00:00,Sell,False
USD,2025-08-21 18:20:00,756216,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1616,27,27.0,-100000.0,564000.0,-3902.98,0 days 00:00:00,Sell,False
USD,2025-08-21 18:20:00,756267,Sell,FOREX,Forex Majors,EUR/USD,USD,50000.0,1.16159,20,20.0,-50000.0,514000.0,-3882.98,0 days 00:00:00,Sell,False
USD,2025-08-21 18:20:00,756288,Sell,FOREX,Forex Majors,EUR/USD,USD,450000.0,1.16157,165.16,165.16,-450000.0,64000.0,-3717.82,0 days 00:00:00,Sell,False
USD,2025-08-21 18:20:00,756203,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.16155,22.65,22.65,-100000.0,-36000.0,-3695.17,0 days 00:00:00,Sell,False
USD,2025-08-21 19:16:00,756339,Sell,CFD,Metals,XAU/USD,USD,90.0,3340.53,250.2,250.2,-90.0,1925.0,280932.38,0 days 01:11:00,Buy,False
USD,2025-08-21 19:26:00,756425,Sell,CFD,Metals,XAU/USD,USD,125.0,3341.69,530.5,530.5,-125.0,1800.0,281462.88,0 days 00:10:00,Sell,False
USD,2025-08-21 19:26:00,756414,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.71,430,430.0,-100.0,1700.0,281892.88,0 days 00:00:00,Sell,False
USD,2025-08-21 19:26:00,756395,Sell,CFD,Metals,XAU/USD,USD,125.0,3341.67,537.25,537.25,-125.0,1575.0,282430.13,0 days 00:00:00,Sell,False
USD,2025-08-21 19:26:00,756384,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.69,439,439.0,-100.0,1475.0,282869.13,0 days 00:00:00,Sell,False
USD,2025-08-21 19:26:00,756365,Buy,CFD,Metals,XAU/USD,USD,125.0,3341.87,—,0.0,125.0,1600.0,282869.13,0 days 00:00:00,Sell,True
USD,2025-08-21 19:26:00,756354,Buy,CFD,Metals,XAU/USD,USD,100.0,3341.85,—,0.0,100.0,1700.0,282869.13,0 days 00:00:00,Buy,False
USD,2025-08-21 19:34:00,756564,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.74,423.25,423.25,-100.0,1600.0,283292.38,0 days 00:08:00,Buy,False
USD,2025-08-21 19:34:00,756534,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.72,420.25,420.25,-100.0,1500.0,283712.63,0 days 00:00:00,Sell,False
USD,2025-08-21 19:34:00,756519,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.7,407.75,407.75,-100.0,1400.0,284120.38,0 days 00:00:00,Sell,False
USD,2025-08-21 19:34:00,756504,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.64,404.25,404.25,-100.0,1300.0,284524.63,0 days 00:00:00,Sell,False
USD,2025-08-21 19:34:00,756489,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.69,415.5,415.5,-100.0,1200.0,284940.13,0 days 00:00:00,Sell,False
USD,2025-08-21 19:34:00,756474,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.63,410.25,410.25,-100.0,1100.0,285350.38,0 days 00:00:00,Sell,False
USD,2025-08-21 19:34:00,756459,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.63,414.5,414.5,-100.0,1000.0,285764.88,0 days 00:00:00,Sell,False
USD,2025-08-21 19:34:00,756444,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.63,413,413.0,-100.0,900.0,286177.88,0 days 00:00:00,Sell,False
USD,2025-08-21 19:34:00,756579,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.8,430.25,430.25,-100.0,800.0,286608.13,0 days 00:00:00,Sell,False
USD,2025-08-21 19:34:00,756549,Sell,CFD,Metals,XAU/USD,USD,100.0,3341.79,432.5,432.5,-100.0,700.0,287040.63,0 days 00:00:00,Sell,False
USD,2025-08-21 20:56:00,756616,Buy,CFD,Metals,XAU/USD,USD,125.0,3338.67,—,0.0,125.0,825.0,287040.63,0 days 01:22:00,Sell,False
USD,2025-08-21 20:56:00,756606,Buy,CFD,Metals,XAU/USD,USD,100.0,3338.56,—,0.0,100.0,925.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-21 20:57:00,756636,Buy,CFD,Metals,XAU/USD,USD,90.0,3338.6,—,0.0,90.0,1015.0,287040.63,0 days 00:01:00,Buy,False
USD,2025-08-22 02:01:00,758695,Buy,CFD,Metals,XAU/USD,USD,100.0,3334.16,—,0.0,100.0,1115.0,287040.63,0 days 05:04:00,Buy,False
USD,2025-08-22 02:01:00,758661,Buy,CFD,Metals,XAU/USD,USD,100.0,3334.24,—,0.0,100.0,1215.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 02:01:00,758642,Buy,CFD,Metals,XAU/USD,USD,80.0,3334.35,—,0.0,80.0,1295.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 02:01:00,758631,Buy,CFD,Metals,XAU/USD,USD,100.0,3334.35,—,0.0,100.0,1395.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 02:01:00,758612,Buy,CFD,Metals,XAU/USD,USD,100.0,3334.33,—,0.0,100.0,1495.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 02:01:00,758601,Buy,CFD,Metals,XAU/USD,USD,100.0,3334.33,—,0.0,100.0,1595.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 02:01:00,758582,Buy,CFD,Metals,XAU/USD,USD,80.0,3333.95,—,0.0,80.0,1675.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 02:01:00,758571,Buy,CFD,Metals,XAU/USD,USD,100.0,3333.93,—,0.0,100.0,1775.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 02:01:00,758552,Buy,CFD,Metals,XAU/USD,USD,140.0,3334.1,—,0.0,140.0,1915.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 02:01:00,758541,Buy,CFD,Metals,XAU/USD,USD,100.0,3334.08,—,0.0,100.0,2015.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 02:01:00,758678,Buy,CFD,Metals,XAU/USD,USD,100.0,3334.26,—,0.0,100.0,2115.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 02:02:00,758728,Buy,CFD,Metals,XAU/USD,USD,100.0,3334.3,—,0.0,100.0,2215.0,287040.63,0 days 00:01:00,Buy,False
USD,2025-08-22 05:09:00,758757,Buy,CFD,Metals,XAU/USD,USD,100.0,3328.22,—,0.0,100.0,2315.0,287040.63,0 days 03:07:00,Buy,False
USD,2025-08-22 05:09:00,758768,Buy,CFD,Metals,XAU/USD,USD,250.0,3328.26,—,0.0,250.0,2565.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 06:51:00,758811,Buy,CFD,Metals,XAU/USD,USD,90.0,3326.93,—,0.0,90.0,2655.0,287040.63,0 days 01:42:00,Buy,False
USD,2025-08-22 06:52:00,758826,Buy,CFD,Metals,XAU/USD,USD,100.0,3327.14,—,0.0,100.0,2755.0,287040.63,0 days 00:01:00,Buy,False
USD,2025-08-22 06:52:00,758837,Buy,CFD,Metals,XAU/USD,USD,100.0,3327.14,—,0.0,100.0,2855.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 06:52:00,758847,Buy,CFD,Metals,XAU/USD,USD,100.0,3327.21,—,0.0,100.0,2955.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 06:52:00,758858,Buy,CFD,Metals,XAU/USD,USD,100.0,3327.21,—,0.0,100.0,3055.0,287040.63,0 days 00:00:00,Buy,False
USD,2025-08-22 07:20:00,758902,Sell,CFD,Metals,XAU/USD,USD,100.0,3335.03,-244.5,-244.5,-100.0,2955.0,286796.13,0 days 00:28:00,Buy,False
USD,2025-08-22 07:22:00,758919,Sell,CFD,Metals,XAU/USD,USD,90.0,3334.88,-229.35,-229.35,-90.0,2865.0,286566.78,0 days 00:02:00,Sell,False
USD,2025-08-22 09:30:00,758934,Buy,CFD,Metals,XAU/USD,USD,90.0,3328.47,—,0.0,90.0,2955.0,286566.78,0 days 02:08:00,Sell,False
USD,2025-08-22 09:35:00,758949,Sell,CFD,Metals,XAU/USD,USD,90.0,3330.34,-637.6,-637.6,-90.0,2865.0,285929.18,0 days 00:05:00,Buy,False
USD,2025-08-22 09:51:00,758964,Sell,CFD,Metals,XAU/USD,USD,100.0,3329.81,-769,-769.0,-100.0,2765.0,285160.18,0 days 00:16:00,Sell,False
USD,2025-08-22 10:47:00,759021,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.15941,—,0.0,100000.0,64000.0,-3695.17,0 days 16:27:00,Sell,False
USD,2025-08-22 10:47:00,759031,Buy,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.15941,—,0.0,200000.0,264000.0,-3695.17,0 days 00:00:00,Buy,False
USD,2025-08-22 10:47:00,758990,Buy,FOREX,Forex Majors,EUR/USD,USD,800000.0,1.15941,—,0.0,800000.0,1064000.0,-3695.17,0 days 00:00:00,Buy,False
USD,2025-08-22 10:47:00,759011,Buy,FOREX,Forex Majors,EUR/USD,USD,800000.0,1.15945,—,0.0,800000.0,1864000.0,-3695.17,0 days 00:00:00,Buy,False
USD,2025-08-22 10:47:00,758980,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.15939,78.84,78.84,100000.0,1964000.0,-3616.33,0 days 00:00:00,Buy,False
USD,2025-08-22 10:47:00,759001,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.15945,—,0.0,100000.0,2064000.0,-3616.33,0 days 00:00:00,Buy,False
USD,2025-08-22 10:49:00,759070,Sell,CFD,Metals,XAU/USD,USD,60.0,3330.84,-399.6,-399.6,-60.0,2705.0,284760.58,0 days 00:58:00,Sell,False
USD,2025-08-22 10:53:00,759127,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.15979,38,38.0,-100000.0,1964000.0,-3578.33,0 days 00:06:00,Buy,False
USD,2025-08-22 10:53:00,759085,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.15981,41.28,41.28,-100000.0,1864000.0,-3537.05,0 days 00:00:00,Sell,False
USD,2025-08-22 10:53:00,759096,Sell,FOREX,Forex Majors,EUR/USD,USD,800000.0,1.15979,304,304.0,-800000.0,1064000.0,-3233.05,0 days 00:00:00,Sell,False
USD,2025-08-22 10:53:00,759106,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.15979,38,38.0,-100000.0,964000.0,-3195.05,0 days 00:00:00,Sell,False
USD,2025-08-22 10:53:00,759137,Sell,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.15979,70.56,70.56,-200000.0,764000.0,-3124.4900000000002,0 days 00:00:00,Sell,False
USD,2025-08-22 10:53:00,759117,Sell,FOREX,Forex Majors,EUR/USD,USD,800000.0,1.15975,229.2,229.2,-800000.0,-36000.0,-2895.29,0 days 00:00:00,Sell,False
USD,2025-08-22 10:53:00,759175,Sell,CFD,Metals,XAU/USD,USD,90.0,3331.39,-789.15,-789.15,-90.0,2615.0,283971.43,0 days 00:04:00,Sell,False
USD,2025-08-22 11:07:00,759190,Buy,CFD,Metals,XAU/USD,USD,90.0,3330.58,—,0.0,90.0,2705.0,283971.43,0 days 00:14:00,Sell,False
USD,2025-08-22 11:07:00,759205,Buy,CFD,Metals,XAU/USD,USD,60.0,3330.34,—,0.0,60.0,2765.0,283971.43,0 days 00:00:00,Buy,False
USD,2025-08-22 11:15:00,759220,Buy,CFD,Metals,XAU/USD,USD,90.0,3329.47,—,0.0,90.0,2855.0,283971.43,0 days 00:08:00,Buy,False
USD,2025-08-22 11:17:00,759235,Buy,CFD,Metals,XAU/USD,USD,90.0,3328.54,—,0.0,90.0,2945.0,283971.43,0 days 00:02:00,Buy,False
USD,2025-08-22 11:26:00,759250,Sell,CFD,Metals,XAU/USD,USD,90.0,3328.98,"-1,159.20",-1159.2,-90.0,2855.0,282812.23,0 days 00:09:00,Buy,False
USD,2025-08-22 11:29:00,759265,Buy,CFD,Metals,XAU/USD,USD,90.0,3329.27,—,0.0,90.0,2945.0,282812.23,0 days 00:03:00,Sell,False
USD,2025-08-22 11:34:00,759295,Sell,CFD,Metals,XAU/USD,USD,90.0,3330.01,-769.5,-769.5,-90.0,2855.0,282042.73,0 days 00:05:00,Buy,False
USD,2025-08-22 11:34:00,759280,Sell,CFD,Metals,XAU/USD,USD,90.0,3330.04,"-1,031.60",-1031.6,-90.0,2765.0,281011.13,0 days 00:00:00,Sell,False
USD,2025-08-22 11:42:00,759310,Buy,CFD,Metals,XAU/USD,USD,90.0,3328.74,—,0.0,90.0,2855.0,281011.13,0 days 00:08:00,Sell,False
USD,2025-08-22 11:46:00,759325,Sell,CFD,Metals,XAU/USD,USD,90.0,3330.04,-776.7,-776.7,-90.0,2765.0,280234.43,0 days 00:04:00,Buy,False
USD,2025-08-22 11:53:00,759340,Buy,CFD,Metals,XAU/USD,USD,90.0,3328.59,—,0.0,90.0,2855.0,280234.43,0 days 00:07:00,Sell,False
USD,2025-08-22 11:54:00,759355,Buy,CFD,Metals,XAU/USD,USD,90.0,3328.34,—,0.0,90.0,2945.0,280234.43,0 days 00:01:00,Buy,False
USD,2025-08-22 12:03:00,759370,Sell,CFD,Metals,XAU/USD,USD,90.0,3327.5,"-1,001.45",-1001.45,-90.0,2855.0,279232.98,0 days 00:09:00,Buy,False
USD,2025-08-22 12:03:00,759385,Buy,CFD,Metals,XAU/USD,USD,90.0,3327.81,—,0.0,90.0,2945.0,279232.98,0 days 00:00:00,Sell,True
USD,2025-08-22 12:09:00,759400,Buy,CFD,Metals,XAU/USD,USD,90.0,3328.17,—,0.0,90.0,3035.0,279232.98,0 days 00:06:00,Buy,False
USD,2025-08-22 12:26:00,759415,Sell,CFD,Metals,XAU/USD,USD,100.0,3327.29,-837.2,-837.2,-100.0,2935.0,278395.78,0 days 00:17:00,Buy,False
USD,2025-08-22 12:32:00,759430,Sell,CFD,Metals,XAU/USD,USD,100.0,3322.28,"-1,181.30",-1181.3,-100.0,2835.0,277214.48,0 days 00:06:00,Sell,False
USD,2025-08-22 12:32:00,759445,Sell,CFD,Metals,XAU/USD,USD,100.0,3322.19,"-1,186.75",-1186.75,-100.0,2735.0,276027.73,0 days 00:00:00,Sell,False
USD,2025-08-22 12:33:00,759501,Buy,CFD,Metals,XAU/USD,USD,80.0,3323.33,—,0.0,80.0,2815.0,276027.73,0 days 00:01:00,Sell,True
USD,2025-08-22 12:33:00,759490,Buy,CFD,Metals,XAU/USD,USD,100.0,3323.24,—,0.0,100.0,2915.0,276027.73,0 days 00:00:00,Buy,False
USD,2025-08-22 12:33:00,759460,Sell,CFD,Metals,XAU/USD,USD,100.0,3322.0,"-1,193.50",-1193.5,-100.0,2815.0,274834.23,0 days 00:00:00,Buy,True
